Ticker Symbol,Period Ending,Earnings Per Share,Estimated Shares Outstanding,Net Income,Total Revenue,Total Assets,Total Liabilities,Current Ratio,Quick Ratio,Operating Margin,Gross Margin,Research and Development,Cash and Cash Equivalents,Capital Expenditures,Common Stocks,Retained Earnings,Treasury Stock,Total Equity,Short-Term Investments,Long-Term Debt,Interest Expense,Net Cash Flow,Net Cash Flow-Operating
ADBE,2014-11-28,0.54,497027777.778,-0.5133231443964733,-0.4594348042681527,-0.3214758717197529,-0.3443096129292755,185.0,185.0,-0.5711957517886161,1.5432826755156566,1.4046829188246184,-0.16215202174555896,0.5049117002867979,-0.23569007535357886,0.16260654052889226,-0.2276888451203231,-0.07483893056756065,1.3150375923285693,-0.6345130351595071,-0.5342199054133472,0.2166129369122966,-0.27968544616756263
ADBE,2015-11-27,1.26,499643650.794,-0.27791878882571175,-0.42872514300512066,-0.3067648524095239,-0.3319045729807365,218.0,218.0,0.15529971142146404,1.5032783257192166,1.442638138608765,-0.17790414475568564,0.47820789613394116,-0.23569007535357886,0.19945693380440888,-0.28723862525515176,-0.05051722359001325,1.613043918735446,-0.4831919177060544,-0.5190113133674177,-0.30427121658370865,-0.20062739360359869
ADI,2013-11-02,2.19,307528310.502,-0.2492809542989228,-0.5311065615518777,-0.3903526838714132,-0.3853912184530936,959.0,910.0,0.9625168927659976,0.7031913297904172,0.7203901883221486,-0.20959093593173236,0.5233382297724513,-0.21649411798544904,-0.1584846309957347,0.4412443650451088,-0.2943005335270472,2.331096364576456,-0.6404138516144201,-0.6456880901524935,-0.2007317598840192,-0.44262139092466485
ADI,2014-11-01,0.35,1798057142.86,-0.2780693564644519,-0.5201626874847904,-0.38287802603721804,-0.3774166069234761,538.0,486.0,0.7203517383626376,0.7031913297904172,0.8167415491617973,-0.19800484525532527,0.4833314022143016,-0.21648410869924484,-0.13888088054963907,0.4412443650451088,-0.2923260215361947,1.1172390311951101,-0.6403306067330379,-0.6194454117839332,0.11147805590671354,-0.46031759043907855
ADI,2015-10-31,0.31,2247993548.39,-0.2340345143085705,-0.4931530316277551,-0.37976444022260447,-0.3794288291600403,366.0,329.0,0.5589083020937308,0.7832000293832971,0.9773712116895458,-0.1773944441469084,0.5008058919114214,-0.21643146726809684,-0.1158372510167286,0.4412443650451088,-0.25837079546436553,1.024287297680464,-0.6976674935723743,-0.64593405120984,0.2487163751273978,-0.444596322058652
ADI,2016-10-29,0.96,897566666.667,-0.12662568782615427,-0.49380104286548665,-0.3655091820510207,-0.36522152516665657,635.0,587.0,1.043238610900451,0.7431956795868572,1.0111543933845606,-0.17498891627699703,0.5201844611856082,-0.21667169013699758,-0.07682075499766929,0.4412443650451088,-0.24838464260369172,1.6271315923783674,-0.5097837962927027,-0.4350668541705116,-0.028136490662337216,-0.28254642513821876
ADS,2012-12-31,8.44,50030331.7536,-0.41303531987611936,-0.483382994185561,-0.3024848859168455,-0.21484503000370134,181.0,181.0,0.8010734564970908,-0.49693916410278177,-0.3392145448747636,-0.1445815109097906,0.528167004761189,-0.2353605103374481,-0.4387379306067475,0.021657253301904742,-0.7481428852025679,-0.28150311174028914,-0.057662464793003215,0.25739209315339856,0.6087998612840692,-0.3462658603727882
ADS,2013-12-31,10.09,49174430.1288,-0.3648575863270235,-0.4512891756145424,-0.28302772318645414,-0.19893734400016236,230.0,230.0,0.6396300202281842,-0.5369435138992217,-0.3392145448747636,-0.13842501038321603,0.5143635221260616,-0.23534827676542072,-0.3831864136654341,-0.017788091997285968,-0.7128715333498157,-0.28150311174028914,0.13893855139725256,0.30535449933597947,0.011342303680071457,-0.40303286044973013
ADS,2014-12-31,8.72,58061123.8532,-0.35825933434881235,-0.4046938856528676,-0.17324405768062354,-0.10387229663149705,219.0,219.0,0.31674314769037076,-0.6169522134921016,-0.3392145448747636,-0.1307516387519626,0.4973522855061209,-0.2352986010487036,-0.32815573767946055,-0.0667127127167764,-0.5468341615450429,-0.28150311174028914,0.46273379676487714,0.15171765776508245,0.04203731245804963,-0.2550685181092845
ADS,2015-12-31,8.91,66951851.8519,-0.29943496958247845,-0.3508560530780928,-0.13949669853200322,-0.05972914637555172,254.0,254.0,0.23602142955591737,-0.6569565632885416,-0.3392145448747636,-0.1289785765418583,0.47328574099736254,-0.23529711819148816,-0.2664076464659543,-0.2291387391548616,-0.5884723203609306,-0.28150311174028914,0.7668161073570077,0.3896781484962948,0.025680234708410906,-0.09797658003962395
ADSK,2013-01-31,1.09,226972477.064,-0.5270078525148713,-0.5463319130688752,-0.422778473344001,-0.3745814165892641,245.0,245.0,-0.3290305973852561,1.7433044244978564,0.9000046895208378,-0.12978966306174114,0.5719790733438523,0.30174890880885785,-0.5455663067776639,0.4412443650451088,-0.5848974847768151,-0.07320501115493322,-0.6596514702697591,-0.7382719314886977,0.38814691078834984,-0.5960488262502195
ADSK,2014-01-31,1.02,224313725.49,-0.5391314805692748,-0.548145757284699,-0.4182962434923871,-0.37339637861765523,265.0,265.0,-0.3290305973852561,1.6632957249049765,0.9229302453571564,-0.11404015624875945,0.566288720584802,0.37125784078244545,-0.5426889180089118,0.4412443650451088,-0.5613706048246777,-0.029365597994612774,-0.6595299448954784,-0.7215329150859452,0.17479372274958388,-0.5941377426809334
ADSK,2015-01-31,0.36,227222222.222,-0.6349472506766576,-0.5368601417068707,-0.413374548676257,-0.36720225627703523,191.0,191.0,-0.9748043424608829,1.5832870253120965,1.1585884364313865,-0.1429752966726095,0.5580450044082289,0.4216008432465158,-0.5567287838299826,0.4412443650451088,-0.5659294093229618,0.09344564692811827,-0.660031237064386,-0.6094839889613972,-0.5047535875911384,-0.5313325871993975
ADSK,2016-01-31,-1.46,226369863.014,-0.9036876725492695,-0.5372437484470318,-0.4039033749214162,-0.34629145447054993,188.0,188.0,-1.3784129331331496,1.5432826755156566,1.2924241137461117,-0.14674262056142906,0.5603065548637489,0.4395434155532979,-0.6216883543992432,0.4412443650451088,-0.6305501936532484,0.2652109032132071,-0.5469214949527047,-0.6644836142847271,-0.12201089874583695,-0.6590711503191744
AEE,2012-12-31,-4.01,242892768.08,-1.323126094754037,-0.3820535105662681,-0.14249678978264904,-0.14297329249831572,134.0,113.0,0.31674314769037076,-0.25691306532414193,-0.3392145448747636,-0.22320098212445055,-0.162368245535657,-0.234971260318396,-0.5000095172832962,0.4412443650451088,-0.09207239707579026,-0.28150311174028914,0.10844965787086076,0.60084938073151,-0.11047291748126965,-0.10485691522622846
AEE,2013-12-31,1.19,247899159.664,-0.4959817936229568,-0.3793540557280968,-0.16107630500845957,-0.16233643124378336,80.0,59.0,0.23602142955591737,-0.25691306532414193,-0.3392145448747636,-0.2332733411327528,-0.3929004855177005,-0.234971260318396,-0.5110936218788784,0.4412443650451088,-0.09983206430691208,-0.28150311174028914,0.0631814559513321,0.6213461355103908,-0.24276184060087747,-0.10355390370171527
